oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
372206200011643,91819059,2458672.6911211442,58672.190590300001,17.2341347,0.0213611759,0,zr,196.25057889999999,-10.4981302,0.763999999,0.0320000015,20190708190590,372,0x6,0x2,20.5400009,26.0563164,0.0269666128,0.130320594,1.26681844e-05,30,1.91600001,1
372206200011643,92219013,2458676.6902798237,58676.190138899998,17.2854786,0.0219612606,0,zr,196.2505803,-10.498099399999999,0.572000027,0.0160000008,20190712190139,372,0x6,0x2,19.7199993,26.0485821,0.0386896096,0.139310732,2.69331722e-05,30,2.06299996,1
372206200011643,92518989,2458679.6897443575,58679.189895800002,17.2399063,0.0214270093,0,zr,196.2505602,-10.4981303,0.597000003,-0.0280000009,20190715189873,372,0x6,0x2,19.7199993,26.0902538,0.0398807675,0.135033444,2.83231366e-05,30,2.19799995,1
372206200011643,105755222,2458812.0482113431,58811.5522222,17.230526,0.0213202257,0,zr,196.25060980000001,-10.4981034,0.542999983,-0.00400000019,20191124552222,372,0x6,0x2,19.7399998,26.0009422,0.0405106731,0.120429069,2.90792595e-05,30,2.33999991,2
372206200011643,105755708,2458812.0530727832,58811.557083300002,17.2158089,0.0211548433,0,zr,196.25060780000001,-10.498113399999999,0.962000012,-0.0329999998,20191124557083,372,0x6,0x2,19.7600002,26.0161781,0.0389696322,0.121240392,2.75768343e-05,30,2.24000001,2
372206200011643,105756195,2458812.0579458233,58811.561955999998,17.2296543,0.0213103611,0,zr,196.25061579999999,-10.4981154,0.644999981,0.0109999999,20191124561956,372,0x6,0x2,19.3999996,26.0050087,0.0532155335,0.118191369,5.48397293e-05,30,2.14899993,2
372206200011643,109650274,2458851.0021551382,58850.502743099998,17.1775188,0.0207366645,0,zr,196.25059250000001,-10.498136499999999,0.654999971,0.0179999992,20200102502350,372,0x6,0x2,20.2700005,26.213028,0.0351716913,0.11696703,2.17123434e-05,30,1.62,1
372206200011643,109957854,2458854.0782621619,58853.578541700001,17.2291069,0.0213041715,0,zr,196.2505883,-10.4981221,0.778999984,-0.0450000018,20200105578542,372,0x6,0x2,20.2399998,26.2743244,0.029742064,0.121541396,1.56047226e-05,30,1.37199998,1
372206200011643,112256363,2458877.0656395564,58876.563634300001,17.2570858,0.0216253623,0,zr,196.25060300000001,-10.4981328,1.13100004,0.0170000009,20200128563391,372,0x6,0x2,21.3600006,26.2465248,0.0264102705,0.105005428,1.22729871e-05,30,1.44599998,1
372206200011643,112552335,2458880.0256419862,58879.523356500002,17.2598076,0.0216571204,0,zr,196.25063599999999,-10.4979219,1.245,0.444000006,20200131523356,372,0x6,0x2,18.9599991,26.2130337,0.0460267663,0.114172146,6.0195991e-05,30,1.38,1
372206200011643,113148190,2458885.9847409986,58885.4819097,17.2329845,0.021348102,0,zr,196.25060139999999,-10.498112799999999,0.657999992,-0.0419999994,20200206481910,372,0x6,0x2,20.2199993,26.2430649,0.0298376791,0.114705741,1.58411294e-05,30,1.375,1
372206200011643,113446134,2458888.9644362209,58888.4613426,17.2461128,0.0214982424,0,zr,196.25059820000001,-10.4981217,0.880999982,-0.0390000008,20200209461308,372,0x6,0x2,19.6800003,26.2604904,0.0360419303,0.117484711,2.37139138e-05,30,1.38600004,1
372206200011643,114049359,2458894.9971992495,58894.493599499998,17.2610188,0.021671284,0,zr,196.25059160000001,-10.4981376,1.16700006,-0.0560000017,20200215493600,372,0x6,0x2,20.7000008,26.2430382,0.0284321625,0.112643093,1.42477638e-05,30,1.39499998,1
